Date,Name,Symbol,Open,High,Low,Close,Adj Close,Volume
14-06-2021,S&P 500,GSPC,4248.31,4255.59,4234.07,4255.15,4255.15,4151200000
14-06-2021,IPC MEXICO,MXX,51293.62,51322.62,50982.52,51029.54,51029.54,84788000
14-06-2021,CAC 40,FCHI,6625.55,6650.16,6599.27,6616.35,6616.35,64515600
14-06-2021,CBOE Volatility Index,VIX,16.04,17.04,15.04,16.39,16.39,-
14-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3315.62,3353.28,3307.67,3310.63,3310.63,-
14-06-2021,S&P/TSX Composite index,GSPTSE,20118.6,20163.5,20102.3,20157.7,20157.7,276893700
14-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
14-06-2021,Cboe UK 100,BUK100P,711.06,716.06,710.98,713.14,713.14,-
14-06-2021,NYSE COMPOSITE,NYA,16694.93,16694.93,16600.47,16662.42,16662.42,4151200000
14-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4813.45,4839.55,4807.14,4833.1,4833.1,-
14-06-2021,Russell 2000,RUT,2337.45,2348.64,2320.17,2326.15,2326.15,4151200000
13-06-2021,TA-125,TA125.TA,1770.66,1779.35,1768.84,1779.04,1779.04,24017700
11-06-2021,IBOVESPA,BVSP,130076,130294,128678,129441,129441,7748200
11-06-2021,SSE Composite Index,000001.SS,3614.11,3614.4,3587.15,3589.75,3589.75,360600
11-06-2021,Nikkei 225,N225,29030.04,29080.89,28839.54,28948.73,28948.73,71100000
11-06-2021,MERVAL,MERV,68144.6,68144.6,65687,66094,66094,-
11-06-2021,Russell 2000,RUT,2312.6,2335.81,2312.6,2335.81,2335.81,3815010000
11-06-2021,KOSPI Composite Index,KS11,3226.98,3251.58,3226.98,3249.32,3249.32,1643800
11-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3320.62,3350.59,3312.27,3315.62,3315.62,-
11-06-2021,ALL ORDINARIES,AORD,7558.8,7593.4,7537.2,7577.2,7577.2,921304200
11-06-2021,NYSE COMPOSITE,NYA,16651.43,16696.51,16629.63,16694.93,16694.93,3815010000
11-06-2021,Euronext 100 Index,N100,1273.31,1280.78,1272.85,1279.72,1279.72,164031400
11-06-2021,CBOE Volatility Index,VIX,16.18,16.2,15.15,15.65,15.65,-
11-06-2021,S&P/TSX Composite index,GSPTSE,20099.3,20155.9,20075.4,20138.4,20138.4,164745600
11-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
11-06-2021,Dow Jones Industrial Average,DJI,34499.81,34618.09,34328.65,34479.6,34479.6,260840000
11-06-2021,Shenzhen Index,399001.SZ,14918.49,14920.87,14738.62,14801.24,14801.24,1709000
11-06-2021,S&P/NZX 50 INDEX GROSS,NZ50,12518.01,12592.36,12518.01,12550.39,12550.39,27798200
11-06-2021,S&P 500,GSPC,4242.9,4248.38,4232.25,4247.44,4247.44,3815010000
11-06-2021,BEL 20,BFX,4183.77,4192.73,4167.81,4190.07,4190.07,4500
11-06-2021,TSEC weighted index,TWII,17200.45,17278.55,17193.61,17213.52,17213.52,6154800
11-06-2021,MOEX Russia Index,IMOEX.ME,3838.98,3849.32,3828.62,3841.53,3841.53,-
11-06-2021,S&P/ASX 200,AXJO,7305.8,7329.7,7274.8,7312.3,7312.3,556900
11-06-2021,IPC MEXICO,MXX,51052.9,51434.75,50948.89,51286.46,51286.46,105546200
11-06-2021,Cboe UK 100,BUK100P,705.95,711.45,705.92,711.06,711.06,-
11-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4864.55,4894.67,4820.7,4825.51,4825.51,-
11-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15583.29,15703.84,15548.35,15693.27,15693.27,57088600
11-06-2021,IDX COMPOSITE,JKSE,6118.38,6134.88,6084.24,6095.5,6095.5,196526600
11-06-2021,HANG SENG INDEX,HSI,28864.9,28965.15,28743.82,28842.13,28842.13,2038619100
11-06-2021,S&P BSE SENSEX,BSESN,52477.19,52641.53,52388.95,52474.76,52474.76,8500
11-06-2021,CAC 40,FCHI,6550.3,6607.61,6549.83,6600.66,6600.66,68896800
11-06-2021,ESTX 50 PR.EUR,STOXX50E,4098.04,4128.99,4097.99,4126.7,4126.7,21152700
11-06-2021,NASDAQ Composite,IXIC,14030.85,14069.42,14006.59,14069.42,14069.42,4157580000
10-06-2021,S&P/ASX 200,AXJO,7265.6,7314.6,7265.6,7302.5,7302.5,595500
10-06-2021,Russell 2000,RUT,2327.98,2337.76,2305.71,2311.41,2311.41,4408210000
10-06-2021,S&P/NZX 50 INDEX GROSS,NZ50,12567.89,12587.68,12518.01,12518.01,12518.01,33355500
10-06-2021,BEL 20,BFX,4155.48,4174.12,4134.97,4168.36,4168.36,5100
10-06-2021,NYSE COMPOSITE,NYA,16620,16726.95,16613.15,16651.43,16651.43,4408210000
10-06-2021,Euronext 100 Index,N100,1273.8,1274.07,1265.92,1270.86,1270.86,185257400
10-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15610.08,15637.94,15513.36,15571.22,15571.22,56997400
10-06-2021,TSEC weighted index,TWII,17024.54,17159.22,16978.01,17159.22,17159.22,6582700
10-06-2021,IBOVESPA,BVSP,129911,130527,129526,130076,130076,8537900
10-06-2021,S&P/TSX Composite index,GSPTSE,20066.8,20081.1,19969.7,20049.5,20049.5,213997600
10-06-2021,HANG SENG INDEX,HSI,28792.02,28954.4,28664.94,28738.88,28738.88,1940104600
10-06-2021,IDX COMPOSITE,JKSE,6065.93,6111.45,6064.93,6107.54,6107.54,215823100
10-06-2021,CBOE Volatility Index,VIX,18.18,18.29,16.01,16.1,16.1,-
10-06-2021,SSE Composite Index,000001.SS,3587.53,3624.34,3584.13,3610.86,3610.86,318200
10-06-2021,IPC MEXICO,MXX,50938.64,51194.84,50782.62,50886.33,50886.33,97691100
10-06-2021,ALL ORDINARIES,AORD,7522,7569.7,7517.7,7558.8,7558.8,998544500
10-06-2021,S&P 500,GSPC,4228.56,4249.74,4220.34,4239.18,4239.18,4408210000
10-06-2021,NASDAQ Composite,IXIC,13933.88,14031.19,13904.4,14020.33,14020.33,4919880000
10-06-2021,Shenzhen Index,399001.SZ,14715.14,14940.3,14699.31,14893.59,14893.59,1501700
10-06-2021,MOEX Russia Index,IMOEX.ME,3835.21,3847.89,3822.01,3827.71,3827.71,-
10-06-2021,KOSPI Composite Index,KS11,3216.94,3235.39,3210.31,3224.64,3224.64,1896200
10-06-2021,TA-125,TA125.TA,1750.04,1761.04,1743.96,1760.24,1760.24,71097300
10-06-2021,S&P BSE SENSEX,BSESN,52143.9,52346.35,51957.92,52300.47,52300.47,8600
10-06-2021,CAC 40,FCHI,6574.59,6574.59,6526.23,6546.49,6546.49,75224400
10-06-2021,MERVAL,MERV,68105,69688.4,67997.6,68144.6,68144.6,-
10-06-2021,Dow Jones Industrial Average,DJI,34502.51,34737.79,34447.25,34466.24,34466.24,309310000
10-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3318.08,3345.64,3308.25,3320.62,3320.62,-
10-06-2021,Nikkei 225,N225,28799.74,29007.53,28799.74,28958.56,28958.56,53300000
10-06-2021,Cboe UK 100,BUK100P,705.77,709.22,705.52,705.95,705.95,-
10-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4811.71,4868,4811.46,4833.75,4833.75,-
10-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
10-06-2021,ESTX 50 PR.EUR,STOXX50E,4099.07,4109.2,4080.15,4096.07,4096.07,25788700
09-06-2021,IBOVESPA,BVSP,129800,130882,129281,129907,129907,9833700
09-06-2021,MOEX Russia Index,IMOEX.ME,3821.8,3843.41,3805.82,3843.28,3843.28,-
09-06-2021,S&P BSE SENSEX,BSESN,52401.41,52446.92,51717.07,51941.64,51941.64,15200
09-06-2021,KOSPI Composite Index,KS11,3245.08,3246.49,3216.18,3216.18,3216.18,1964500
09-06-2021,CBOE Volatility Index,VIX,17.18,17.96,15.55,17.89,17.89,-
09-06-2021,S&P/NZX 50 INDEX GROSS,NZ50,12518.49,12612.66,12511.11,12566.5,12566.5,29496100
09-06-2021,CAC 40,FCHI,6561.93,6570.82,6533.37,6563.45,6563.45,61452400
09-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3316.4,3331.46,3302.88,3318.08,3318.08,-
09-06-2021,Russell 2000,RUT,2344.82,2350.7,2325.56,2327.13,2327.13,4713260000
09-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
09-06-2021,Cboe UK 100,BUK100P,707.83,707.91,702.04,705.77,705.77,-
09-06-2021,ESTX 50 PR.EUR,STOXX50E,4095.14,4102.06,4078.16,4096.85,4096.85,18185000
09-06-2021,S&P/TSX Composite index,GSPTSE,20046.3,20047.1,19960.9,20002.3,20002.3,217093200
09-06-2021,HANG SENG INDEX,HSI,28771.14,28859.58,28687.69,28742.63,28742.63,1807028800
09-06-2021,IDX COMPOSITE,JKSE,5973.04,6047.48,5972.45,6047.48,6047.48,239289300
09-06-2021,BEL 20,BFX,4109.71,4149.93,4104.18,4149.93,4149.93,4900
09-06-2021,Shenzhen Index,399001.SZ,14698.35,14762.64,14641.83,14718.4,14718.4,1275500
09-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15642.74,15669.14,15505.15,15581.14,15581.14,50364800
09-06-2021,S&P 500,GSPC,4232.99,4237.09,4218.74,4219.55,4219.55,4713260000
09-06-2021,TSEC weighted index,TWII,17082.52,17082.52,16907.43,16966.22,16966.22,6310000
09-06-2021,IPC MEXICO,MXX,50853.2,50975.58,50670.32,50823.3,50823.3,121780500
09-06-2021,ALL ORDINARIES,AORD,7542.3,7586.8,7522,7522,7522,976722000
09-06-2021,NASDAQ Composite,IXIC,13980.23,14003.5,13906.45,13911.75,13911.75,5640490000
09-06-2021,SSE Composite Index,000001.SS,3576.8,3598.71,3572.64,3591.4,3591.4,298300
09-06-2021,S&P/ASX 200,AXJO,7300.2,7334.9,7270.2,7270.2,7270.2,567100
09-06-2021,TA-125,TA125.TA,1764.26,1765.19,1751.35,1754.58,1754.58,62607400
09-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4868.3,4881.2,4838.27,4841.85,4841.85,-
09-06-2021,Dow Jones Industrial Average,DJI,34626.16,34654.67,34439.37,34447.14,34447.14,245100000
09-06-2021,Euronext 100 Index,N100,1270.38,1272.95,1267.14,1271.73,1271.73,166776500
09-06-2021,Nikkei 225,N225,28901.56,28932.03,28801.83,28860.8,28860.8,50400000
09-06-2021,MERVAL,MERV,66390.3,68705.8,66340,68105,68105,-
09-06-2021,NYSE COMPOSITE,NYA,16685.48,16691.02,16619.96,16620,16620,4713260000
08-06-2021,CAC 40,FCHI,6545.69,6574.21,6540.71,6551.01,6551.01,65450600
08-06-2021,IPC MEXICO,MXX,51391.52,51391.52,50703.96,50865.21,50865.21,144818900
08-06-2021,MOEX Russia Index,IMOEX.ME,3819.52,3833.17,3799.07,3807.43,3807.43,-
08-06-2021,TA-125,TA125.TA,1760.48,1762.67,1753.1,1757.27,1757.27,62320300
08-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4867.34,4906.96,4850.64,4865.67,4865.67,-
08-06-2021,KOSPI Composite Index,KS11,3251.83,3264.67,3242.56,3247.83,3247.83,1950600
08-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3311.96,3326.49,3287.7,3316.4,3316.4,-
08-06-2021,SSE Composite Index,000001.SS,3598.75,3621.52,3563.25,3580.11,3580.11,304500
08-06-2021,ESTX 50 PR.EUR,STOXX50E,4098.63,4115.62,4092.76,4096.01,4096.01,24823900
08-06-2021,NASDAQ Composite,IXIC,13946.32,13981.72,13831.98,13924.91,13924.91,5958410000
08-06-2021,ALL ORDINARIES,AORD,7531.6,7567.1,7519.2,7542.3,7542.3,896362400
08-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15674.41,15727.23,15638.32,15640.6,15640.6,54921800
08-06-2021,S&P/ASX 200,AXJO,7275.2,7315.6,7267.6,7292.6,7292.6,504200
08-06-2021,MERVAL,MERV,68151.1,68198.5,66145.9,66390.3,66390.3,-
08-06-2021,S&P/NZX 50 INDEX GROSS,NZ50,12517.65,12517.65,12517.65,12517.65,12517.65,-
08-06-2021,TSEC weighted index,TWII,17094.34,17181.52,17056.53,17076.21,17076.21,5658700
08-06-2021,S&P/TSX Composite index,GSPTSE,20052.7,20106.2,20006.8,20065.9,20065.9,246510100
08-06-2021,Cboe UK 100,BUK100P,705.8,709.51,705.05,707.87,707.87,-
08-06-2021,S&P BSE SENSEX,BSESN,52428.72,52432.43,52135.04,52275.57,52275.57,12300
08-06-2021,Russell 2000,RUT,2319.57,2348.35,2316.17,2343.76,2343.76,4659620000
08-06-2021,BEL 20,BFX,4106.56,4123.06,4103.45,4107.56,4107.56,5400
08-06-2021,Shenzhen Index,399001.SZ,14867.95,14973.81,14625.29,14716.98,14716.98,1355400
08-06-2021,S&P 500,GSPC,4233.81,4236.74,4208.41,4227.26,4227.26,4659620000
08-06-2021,NYSE COMPOSITE,NYA,16685.14,16704.48,16607.14,16685.48,16685.48,4659620000
08-06-2021,Nikkei 225,N225,29046.03,29140.68,28897.64,28963.56,28963.56,50400000
08-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
08-06-2021,Dow Jones Industrial Average,DJI,34645.84,34665.38,34452.94,34599.82,34599.82,289440000
08-06-2021,IBOVESPA,BVSP,130776,130776,129230,129787,129787,10346600
08-06-2021,CBOE Volatility Index,VIX,16.58,17.75,15.15,17.07,17.07,-
08-06-2021,HANG SENG INDEX,HSI,28900.52,28979.2,28638.31,28781.38,28781.38,1626863000
08-06-2021,IDX COMPOSITE,JKSE,6071.25,6075.89,5992.12,5999.37,5999.37,265159600
08-06-2021,Euronext 100 Index,N100,1267.54,1273.94,1266.96,1268.46,1268.46,207697200
07-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4924.29,4924.84,4867.45,4879.87,4879.87,-
07-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
07-06-2021,BEL 20,BFX,4059.39,4111.49,4053.64,4109.46,4109.46,4400
07-06-2021,MOEX Russia Index,IMOEX.ME,3807.96,3827.66,3793.96,3822.21,3822.21,-
07-06-2021,MERVAL,MERV,66190.1,68577.3,66190.1,68151.1,68151.1,-
07-06-2021,S&P/ASX 200,AXJO,7305,7309.4,7269.4,7281.9,7281.9,471200
07-06-2021,CBOE Volatility Index,VIX,17.34,17.35,15.78,16.42,16.42,-
07-06-2021,S&P 500,GSPC,4229.34,4232.34,4215.66,4226.52,4226.52,4476920000
07-06-2021,KOSPI Composite Index,KS11,3244.59,3264.41,3233.4,3252.12,3252.12,1731900
07-06-2021,NASDAQ Composite,IXIC,13802.82,13889.11,13784.89,13881.72,13881.72,4639210000
07-06-2021,Shenzhen Index,399001.SZ,14879.49,14883.55,14760.2,14862.6,14862.6,1363100
07-06-2021,TSEC weighted index,TWII,17176.09,17189.23,16775.85,17083.91,17083.91,8683700
07-06-2021,IBOVESPA,BVSP,130125,131190,129498,130776,130776,9655400
07-06-2021,S&P/TSX Composite index,GSPTSE,20053.8,20067.2,19994.6,20035.3,20035.3,241189900
07-06-2021,IPC MEXICO,MXX,50500.96,51705.23,50493.74,51427.64,51427.64,155900000
07-06-2021,SSE Composite Index,000001.SS,3597.14,3600.38,3581.9,3599.54,3599.54,303700
07-06-2021,ESTX 50 PR.EUR,STOXX50E,4089.27,4107.03,4069.52,4097.65,4097.65,23910700
07-06-2021,Cboe UK 100,BUK100P,704.43,707.52,701.82,705.8,705.8,-
07-06-2021,Dow Jones Industrial Average,DJI,34766.2,34820.91,34574.51,34630.24,34630.24,259120000
07-06-2021,NYSE COMPOSITE,NYA,16708.74,16725.55,16669.9,16709.3,16709.3,4476920000
07-06-2021,Euronext 100 Index,N100,1260.7,1269.09,1256.57,1266.8,1266.8,139397900
07-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15661.58,15732.06,15614.18,15677.15,15677.15,46954400
07-06-2021,Nikkei 225,N225,29214,29241.2,28973.05,29019.24,29019.24,51000000
07-06-2021,Russell 2000,RUT,2286.93,2321.64,2286.93,2319.18,2319.18,4476920000
07-06-2021,ALL ORDINARIES,AORD,7543.3,7561.2,7520.2,7531.6,7531.6,798863600
07-06-2021,IDX COMPOSITE,JKSE,6075.51,6088,6050.8,6069.94,6069.94,200000700
07-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3285.75,3313.62,3280.15,3285.75,3285.75,-
07-06-2021,TA-125,TA125.TA,1759.43,1762.91,1754.47,1760.23,1760.23,50907300
07-06-2021,HANG SENG INDEX,HSI,28985.6,29003.99,28615.61,28787.28,28787.28,2573174300
07-06-2021,CAC 40,FCHI,6509.98,6560.39,6485.8,6543.56,6543.56,57848800
07-06-2021,S&P BSE SENSEX,BSESN,52231.38,52378.69,52054.76,52328.51,52328.51,19800
06-06-2021,TA-125,TA125.TA,1755.31,1763.8,1753.36,1758.29,1758.29,29492400
04-06-2021,Russell 2000,RUT,2281.07,2293.68,2277.44,2286.41,2286.41,4139790000
04-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15651.69,15705.89,15607.92,15692.9,15692.9,44669100
04-06-2021,NYSE COMPOSITE,NYA,16632.34,16718.01,16632.34,16708.74,16708.74,4139790000
04-06-2021,KOSPI Composite Index,KS11,3246.17,3246.19,3218.67,3240.08,3240.08,1391800
04-06-2021,CBOE Volatility Index,VIX,18.09,18.42,16.18,16.42,16.42,-
04-06-2021,Dow Jones Industrial Average,DJI,34618.69,34772.12,34618.69,34756.39,34756.39,270050000
04-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4855.91,4918.47,4832.41,4908.06,4908.06,-
04-06-2021,IDX COMPOSITE,JKSE,6091.13,6103.86,6043.86,6065.17,6065.17,158659400
04-06-2021,Euronext 100 Index,N100,1260.16,1263.26,1257.32,1262.79,1262.79,149203500
04-06-2021,S&P/TSX Composite index,GSPTSE,20028.1,20050.4,19973.2,20029.2,20029.2,191285800
04-06-2021,Nikkei 225,N225,28901.42,28991.24,28764.68,28941.52,28941.52,55800000
04-06-2021,TSEC weighted index,TWII,17225.06,17225.06,17084.49,17147.41,17147.41,8595000
04-06-2021,IBOVESPA,BVSP,129600,130137,129148,130126,130126,9814800
04-06-2021,ESTX 50 PR.EUR,STOXX50E,4079.29,4091.95,4070.35,4089.38,4089.38,23525900
04-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
04-06-2021,S&P/ASX 200,AXJO,7251.2,7300.5,7244.3,7295.4,7295.4,645700
04-06-2021,S&P/NZX 50 INDEX GROSS,NZ50,12431.26,12502.04,12414.54,12496.27,12496.27,26807900
04-06-2021,Shenzhen Index,399001.SZ,14704.19,14989.21,14667.53,14870.91,14870.91,1314900
04-06-2021,S&P BSE SENSEX,BSESN,52367.52,52389.02,51952.7,52100.05,52100.05,16700
04-06-2021,NASDAQ Composite,IXIC,13697.25,13826.82,13692.01,13814.49,13814.49,4360710000
04-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3267.13,3292.36,3264.79,3285.75,3285.75,-
04-06-2021,HANG SENG INDEX,HSI,28837.95,29023.18,28737.97,28918.1,28918.1,3054579800
04-06-2021,IPC MEXICO,MXX,50629.32,50683.46,50222.91,50484.35,50484.35,115113400
04-06-2021,Cboe UK 100,BUK100P,704.73,704.73,701.7,704.4,704.4,-
04-06-2021,BEL 20,BFX,4079.7,4089.34,4070.85,4087.28,4087.28,4000
04-06-2021,SSE Composite Index,000001.SS,3565.47,3618.8,3561.89,3591.84,3591.84,330900
04-06-2021,MERVAL,MERV,64347.7,66228.3,64071.9,66190.1,66190.1,-
04-06-2021,S&P 500,GSPC,4206.05,4233.45,4206.05,4229.89,4229.89,4139790000
04-06-2021,CAC 40,FCHI,6514.27,6517.93,6497.39,6515.66,6515.66,51796200
04-06-2021,MOEX Russia Index,IMOEX.ME,3805.94,3816.24,3766.62,3807.43,3807.43,-
04-06-2021,ALL ORDINARIES,AORD,7510.7,7548.2,7491.3,7543.3,7543.3,992577900
03-06-2021,TSEC weighted index,TWII,17201.3,17311.28,17198.89,17246.16,17246.16,8355400
03-06-2021,S&P/ASX 200,AXJO,7221.7,7281.8,7221.3,7260.1,7260.1,592800
03-06-2021,Cboe UK 100,BUK100P,707.91,708.08,699.17,704.73,704.73,-
03-06-2021,TA-125,TA125.TA,1764.52,1766.13,1743.76,1750.92,1750.92,105524400
03-06-2021,MOEX Russia Index,IMOEX.ME,3833.77,3837.73,3777.98,3805.45,3805.45,-
03-06-2021,NYSE COMPOSITE,NYA,16673.96,16673.96,16530.2,16632.34,16632.34,5587970000
03-06-2021,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
03-06-2021,Top 40 USD Net TRI Index,JN0U.JO,4984.25,4987.23,4839.47,4865.83,4865.83,-
03-06-2021,MERVAL,MERV,62659.5,64371.2,62221.6,64303.1,64303.1,-
03-06-2021,NYSE AMEX COMPOSITE INDEX,XAX,3281.77,3284.65,3250.62,3267.13,3267.13,-
03-06-2021,HANG SENG INDEX,HSI,29365.32,29377.9,28902.67,28966.03,28966.03,2241752500
03-06-2021,CAC 40,FCHI,6518.58,6522.23,6473.67,6507.92,6507.92,55257300
03-06-2021,KOSPI Composite Index,KS11,3224.96,3258.5,3224.96,3247.43,3247.43,1584000
03-06-2021,CBOE Volatility Index,VIX,17.73,19.27,17.45,18.04,18.04,-
03-06-2021,BEL 20,BFX,4088.54,4088.55,4056.78,4075.27,4075.27,5300
03-06-2021,Nikkei 225,N225,28890.39,29157.16,28879.15,29058.11,29058.11,58500000
03-06-2021,IDX COMPOSITE,JKSE,6038.86,6091.51,6005.64,6091.51,6091.51,181262300
03-06-2021,ESTX 50 PR.EUR,STOXX50E,4088.95,4088.95,4051.81,4079.24,4079.24,23186200
03-06-2021,ALL ORDINARIES,AORD,7468.9,7530.2,7468.9,7510.7,7510.7,1000423900
03-06-2021,DAX PERFORMANCE-INDEX,GDAXI,15591.54,15657.15,15477.32,15632.67,15632.67,45339500
03-06-2021,SSE Composite Index,000001.SS,3595.42,3618.51,3584.21,3584.21,3584.21,354200
03-06-2021,Shenzhen Index,399001.SZ,14850.51,14947.6,14759.82,14761.13,14761.13,1330600
